name,email,personnummer,average_heartbeat,chronic_illness
241.11960985240984,2663.2285076228263,465.8677806359117,74.91452208320491,2.866374822345446
259.32555564606804,2918.475049217737,2674.307875416208,81.75646707562183,-0.3024117997605206
138.72495912833733,1521.3869704406152,3908.9737746710825,67.70359098382328,5.102485835537007
49.157696875167794,619.0019773919571,2600.9149840461696,55.70777750220433,4.347423157460313
208.15024939187634,2246.0563592427898,1116.281131101512,89.31316089361145,5.869156372754398
209.85107111739686,2448.414738408551,429.38236476458997,55.458597774570904,5.35984551312317
198.90522708371557,2009.9133044020095,3781.362578854547,67.7738927484819,1.9326042413340552
261.0719494219131,2864.2665252623965,2398.033713526591,69.62616502890775,1.4564654997699378
329.37115240282776,3576.086778587298,3283.786534863505,70.79678135604775,3.8847618991094404
184.5383812195152,2124.9887602437357,3403.0631599496737,67.00037258985886,0.966835509177704
88.85286747933951,945.6984633211587,2033.041930263397,58.48199828163189,6.736314687336611
51.82078084267687,573.3708596856177,3498.8457654626554,78.670355220579,6.119266044405898
214.98878723534312,2511.4946018876085,760.8466985865243,79.68019688319039,0.11409987360655827
360.0058005515913,4026.719540399562,622.8625070312144,89.88198425486866,3.9050539017820047
222.1492180757485,2364.0670862149864,2439.7546256892933,63.089661385105344,2.5861646623234393
254.4269104664354,2787.650897564505,2367.546605170167,59.72923705811097,4.053452603409771
137.32063724084318,1396.3774614707957,1953.6881024111817,81.97298943146471,4.537689245090941
110.3528878149852,1305.826499534701,1208.5504565912838,71.44739058965176,3.2731320954470666
341.44919266688515,3756.6487862283648,109.04082235518717,83.5292332538826,1.1470485969561306
225.09697475780703,2437.0157497234786,3636.558589614081,66.7763342115513,6.730305383691897
193.76253123478978,2192.45462296421,1564.4209472972343,76.23193399212444,2.8613373606425645
263.2177421218483,2906.848910172753,3342.8860632482438,59.188745365435146,0.6930724913008466
300.2792049528183,3274.1136476474267,3314.2915456810324,76.20574617916428,1.3750985312561537
223.63743697673547,2260.8373447429067,1215.9058238254324,94.57298859543066,2.1812627943161913
282.1318963117835,3199.157391935484,1296.1016212610425,74.35796160343651,6.561036703167542
346.9184137023927,3851.345071402242,1306.8691409403764,91.96282823068641,0.0834666478797019
218.39298018516047,2261.2011490963023,1922.7671544680018,76.27345490102417,2.1515712136650667
326.21357033043915,3607.9329550448656,1944.7689457331926,81.69362221322541,6.1232786069261325
248.53666755071325,2706.125105726141,2690.414886086044,70.44825258547743,-0.2500313815130013
262.96794663173455,2994.7166830054216,1098.4693535482954,66.98173197395083,4.391186938706442
357.62062035112774,3993.8485025921136,166.53172114435506,69.2384611882894,3.6806167652312585
83.20020662947394,1023.240491564848,2798.6450404410652,89.00965194467506,5.819756183867478
273.9393087006125,2900.191984625483,2080.084147994857,69.3487197053275,3.2662003605252186
356.87395864527235,4004.942853777281,2385.7866774389813,55.85524683846087,5.358803766824556
146.2585290480374,1490.2178189006877,1584.2893696211163,44.38203261058268,2.541038816386788
245.07872890280865,2691.109388494101,787.5757465153265,71.08913422429035,5.469891360882906
288.1281459530275,3221.3881218233437,2866.560954843214,54.07115088485048,0.9518032022010531
334.92233303377395,3717.0180704429777,1511.4908674913697,85.06808530935444,3.679642383913277
297.6123079438008,3392.724856954671,1582.0457187246516,89.16137111769643,4.126094678399659
195.51068998699833,2023.0768954797418,3072.3077843667543,76.55542248885541,5.38845694920784
253.4000614508018,2643.8730631929043,2833.941096642843,69.99275468661575,0.9002976510834961
125.29128773734479,1295.0543079086972,2063.9885590247004,79.27702855744143,3.672416459594239
137.6587072095992,1404.7053499855815,1382.7863882205197,64.83109759398482,1.4825047548792347
10.790429562656707,106.01204999886681,2412.463055118767,75.14151246947777,4.8069548240123
311.79910641126315,3472.0931175998794,2501.0822125339223,54.39621492863157,1.8071618089452979
86.35391894376654,935.3953286681444,1706.5162317214022,76.67047997788401,1.9227721468935068
128.57100097141952,1367.127735733903,2263.7327440638182,79.99001228207057,2.671981056576672
296.35030042834916,3154.5210158718796,1731.9641670869596,78.11780380181497,2.186527466790963
221.91441424174477,2220.713700706147,87.93624099593285,74.30405474598982,5.914580919142435
288.7034678958951,3066.1330685346247,3581.968271911345,60.93667799769403,3.9998601524249717
206.02254861381334,2390.7657769687576,3727.5645080017102,65.05706389071513,4.046556245256737
247.47592178991496,2781.839584926198,3827.639568567604,63.9585783883194,1.9723267574386592
83.07844466364261,895.8828770091623,4013.288856307284,75.26721295145217,4.571036212203463
293.11064343384237,3052.6572321457315,163.73824404696188,64.29288460008074,5.702646326956252
71.12327003586506,721.7258310385612,2197.893505404601,78.80766480649419,1.4015020853089428
339.14131628099074,3742.1939454972485,2894.5722976667216,76.42111927198461,2.1689381389996685
44.6052185102603,487.58896456099774,2960.649323167984,75.36441658890253,4.292341552480556
259.5600046402498,2609.691837058267,1638.4274079074635,69.24654485318383,0.4517160235918131
274.0968258883056,2926.847011676611,2335.9286363432366,68.46682324705601,3.706593855272987
303.7542956502097,3155.318280406279,2890.3093282061914,72.34693607590368,6.797418313288145
97.86971911669356,1289.3059367708856,1958.270610700903,71.29640753856218,-0.12559916263287157
300.9735540225447,3292.4599146671344,3441.5430754492336,71.09658098722846,7.532557469628065
12.023959031191541,130.18171863999464,1076.3085366509526,65.82938469396004,0.045521081035984436
273.3670805165407,3022.116294641218,63.72478005528046,81.45446481750578,4.464458784038655
38.471658370238295,467.2640748564477,1645.1085500995002,73.48632014391428,0.11086417772639896
197.4934547206302,2110.1570532226347,3461.882016491014,68.1489589929509,2.3705593870692647
115.79584828646571,1200.5784512840648,3526.876711971524,75.39136108892527,3.702895096030764
78.92919844966298,1018.9186833700796,310.391090586759,63.4488664659674,6.81304091741819
301.6991449025469,3307.7449412646833,1429.6872688913363,64.96413555557262,7.082887968063988
313.47387484612176,3523.231746570944,3951.2171253138054,75.46310385442368,1.1675153394195923
318.6490024833419,3510.6113936019087,2666.5319576754937,97.62201692529479,6.072505110256029
345.6368685279642,3797.6805297674873,1327.6405498085228,74.84154741211086,2.589715018727559
219.97658293847445,2566.7267738662986,3817.9809442589058,66.36511066932246,-0.13267681686350852
245.79516801645968,2451.2226926084927,3014.961042664081,71.2316255840102,5.837135358940718
347.54954390603405,3842.679594543127,2068.4676488123328,90.28303825087893,-0.44477674642908266
219.5259118356097,2357.718446804013,2486.324364969031,83.683606605637,4.813151852849727
12.561922570435769,136.16529105775135,3106.74197379011,48.1584540919006,6.515943372221211
63.801235881805404,485.9947558219076,922.6535569158293,52.94152428439388,-0.23436915047032933
240.0024072617799,2754.0193305321714,512.5584761134569,63.867218833759885,6.973094064783202
227.7375170178268,2404.4383607018603,1825.6113149472847,63.21838068750447,6.754688209710658
87.00340441521092,977.260579618909,1181.000147638828,60.04721063962698,6.563274435917497
272.9100163938127,2813.887057069408,534.4069495977205,73.03698145515844,4.615033998840927
186.09681272887283,2189.168962338487,29.42858267485485,66.81185722215751,6.589893645039571
304.3675064981218,3444.0515744512113,1107.0137699765014,70.10651881968262,-0.14960470579726226
173.78080366187564,1778.9826332869998,3899.0317817175383,65.38375280827447,4.546389816139025
77.02770420151613,931.7914932585757,2512.5203618185556,71.67118872624707,0.681794064569877
10.921047130125851,115.11404925255556,3909.0535314544986,80.0131120447675,1.238440865442674
278.41829091322563,3203.238816748877,709.249393581603,57.902327852946684,2.518707870877431
90.26861228858863,1254.7638504082004,1901.7784529897822,60.77069122724466,5.037264205940979
13.750962562984913,192.09560461836122,3552.660598130002,71.8062268902982,3.6814442949754405
142.37782749954317,1637.4248993612623,1240.5965142895175,83.04873280585342,6.759048124743886
196.9658337503419,1529.4262203019457,2183.7094120501033,80.37367590625375,0.19030824275156893
171.95680016380166,1946.3771115883833,1903.6358568890148,56.10352392109529,1.6687162010994832
9.812646520403733,84.13282101138543,968.4776448200064,71.11356967229874,4.049914271581845
147.14744000993144,1808.8132322618603,2689.7534587588025,66.6715249066013,1.001343791445891
335.37347920300596,3708.8511170019497,1049.2203394107642,85.5865992999989,4.5617103802955254
109.26674398130636,1212.728651156187,1066.617561411585,76.77516886444059,4.649329209847187
209.94112960201778,2208.698704844053,677.6270142573801,47.64623876907578,1.4938439228411402
353.97780448332907,3931.7857531454683,31.86498160762403,87.03125538326982,4.428241958583202
140.56990572978276,1669.2705728957217,2322.626314796143,54.77693847219114,5.45669597477992
322.6692281582045,3597.2174695103377,3189.4066232265404,73.78134970341632,6.214835701499958
265.76275255593936,3127.6260106688856,1085.4170040779677,74.16144542233273,2.2599348123851395
40.93900900739532,403.15638099838725,2409.894786728199,76.3608316295685,5.741540747085823
76.253877464082,830.4224915058671,1515.951966617677,97.2537638189988,4.38166063457102
265.35507805110825,2975.815724031767,3324.1645173304587,79.7008148122711,2.3823884650845626
112.34306210723783,1056.1249284832797,1411.2420429206231,90.12960549196966,4.461059193373866
340.32908935542014,3802.4337458133773,3667.9294522219325,64.98337134357176,-0.3360873916467299
65.22745372805885,596.2278838279256,551.3659943504956,61.92233404118528,7.641078212492551
41.73904790538608,391.41509246427586,1586.00886140462,73.14498989551325,2.5632525602610823
253.18373360668667,2798.024738372218,1935.8199364025456,69.25784595375102,2.180487405524255
230.69837052631004,2603.9636352869857,3887.147861542326,70.17074862541436,4.976132885419328
169.1632506707798,1863.3202482169268,2447.767320994582,76.29837318269269,5.191105799056359
117.98499670663278,1207.5352622174341,3371.0099234771005,62.855668757042054,6.493266244276971
